,Unnamed: 0,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
10,10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100,100.0,12.83,0.1281558375,0.0795,115.0,14.7379,115.0,115.0794566192,115.0794566192,Not specified,99.9205,12.8156,2021-11-24 12:51:14,Bank Account,Bank Account,0.12825774676790475,2021-11-24 12:51:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,11,Public Bank Hong Kong,Payment company,"phone, online",100,100.0,12.83,0.1281558375,0.0763,60.0,7.6894,60.0,60.0762527233,60.0762527233,Not specified,99.9237,12.8156,2021-11-24 13:51:08,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,12,Shanghai Commercial Bank,Payment company,"phone, online",100,100.0,12.83,0.1280409731,0.1671,170.0,21.767,170.0,170.1670934699,170.1670934699,Not specified,99.8329,12.8041,2021-11-24 13:39:11,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:39:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,13,Skrill,Payment company,,100,100.0,12.83,0.1245,2.9267,0.0,0.0,0.0,2.9267275,2.9267275,Within 24 hours,97.0733,12.45,2021-11-24 13:42:30,Debit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:30,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
14,14,Skrill,Payment company,,100,100.0,12.83,0.1245,2.9267,1.9900900900999998,0.2478,1.9900900900999998,4.9168175901,4.9168175901,Within 24 hours,97.0733,12.45,2021-11-24 13:42:29,Credit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:29,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,15,Western Union,Payment company,"phone, online",100,100.0,12.83,0.12658060000000002,1.3032,15.0,1.8987,15.0,16.303207471,16.303207471,Within 24 hours,98.6968,12.6581,2021-11-24 11:52:42,Credit Card,Bank Account,0.12825198950898725,2021-11-24 11:52:42,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
16,16,Western Union,Payment company,"phone, online",100,100.0,12.83,0.12760660000000001,0.5032,0.0,0.0,0.0,0.503219881,0.503219881,Within 24 hours,99.4968,12.7607,2021-11-24 11:52:42,Mobile Wallet,Bank Account,0.12825198950898725,2021-11-24 11:52:42,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
17,17,Western Union,Payment company,"phone, online",100,100.0,12.83,0.12658060000000002,1.3032,15.0,1.8987,15.0,16.303207471,16.303207471,Within 24 hours,98.6968,12.6581,2021-11-24 11:52:42,Debit Card,Bank Account,0.12825198950898725,2021-11-24 11:52:42,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
18,18,Western Union,Payment company,"phone, online",100,100.0,12.83,0.12760660000000001,0.5032,0.0,0.0,0.0,0.503219881,0.503219881,Within 24 hours,99.4968,12.7607,2021-11-24 11:52:42,Bank Account,Bank Account,0.12825198950898725,2021-11-24 11:52:42,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
19,19,Wing Lung bank,Bank,"phone, online",100,100.0,12.83,0.12841916009999998,-0.1291,100.0,12.8419,100.0,99.8709387441,99.8709387441,Not specified,100.1291,12.8419,2021-11-24 13:42:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:42:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
20,20,Wirebarley Australia Pty Ltd,Payment company,,100,100.0,12.83,0.1265872,1.3006,20.0,2.5317,20.0,21.300593096,21.300593096,Not specified,98.6994,12.6587,2021-11-24 13:37:21,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:21,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
21,21,Wise,Payment company,online,100,94.20478,12.83,0.128255,0.0002,5.79522,0.7433,6.1517260589,6.1519438339,5.7954251545,Not specified,94.2046,12.0822,2021-11-24 12:59:33,Debit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
22,22,Wise,Payment company,online,100,96.83508,12.83,0.128255,0.0002,3.16492,0.4059,3.2683610113,3.2685787863,3.1651308825999998,Not specified,96.8349,12.4196,2021-11-24 12:59:33,Bank Account,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
23,23,Wise,Payment company,online,100,94.20478,12.83,0.128255,0.0002,5.79522,0.7433,6.1517260589,6.1519438339,5.7954251545,Not specified,94.2046,12.0822,2021-11-24 12:59:34,Credit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:34,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
24,24,WorldRemit,Payment company,online,100,100.0,12.83,0.12564,2.1541,25.0,3.141,25.0,27.154080800000003,27.154080800000003,Not specified,97.8459,12.564,2021-11-17 18:23:14,Debit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
25,25,WorldRemit,Payment company,online,100,100.0,12.83,0.12549000000000002,2.1573,25.0,3.1373,25.0,27.15732935,27.15732935,Within 24 hours,97.8427,12.549000000000001,2021-11-24 12:58:44,Credit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
26,26,WorldRemit,Payment company,online,100,100.0,12.83,0.12564,2.1541,25.0,3.141,25.0,27.154080800000003,27.154080800000003,Not specified,97.8459,12.564,2021-11-17 18:23:14,Credit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
27,27,WorldRemit,Payment company,online,100,100.0,12.83,0.12549000000000002,2.1573,25.0,3.1373,25.0,27.15732935,27.15732935,Within 24 hours,97.8427,12.549000000000001,2021-11-24 12:58:44,Debit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
28,28,Xendpay,Payment company,"phone, online",100,100.0,12.83,0.12761,0.5025,0.0,0.0,0.0,0.502483,0.502483,Not specified,99.4975,12.761,2021-11-24 13:46:24,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:46:24,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
0,0,Bank of East Asia HK,Payment company,"phone, online",15000,15000.0,1923.82,0.12809017550000001,0.1287,100.0,12.809000000000001,0.6666666667,0.7953972931000001,119.3095939541,Not specified,14980.6904,1921.3526,2021-11-24 13:38:07,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,1,China Construction Bank,Payment company,"phone, online",15000,15000.0,1923.82,0.1281361318,0.0923,100.0,12.8136,0.6666666667,0.7589246815999999,113.8387022373,Not specified,14986.1613,1922.0420000000001,2021-11-24 13:47:58,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:47:58,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,2,Chong Hing Bank,Bank,"phone, online",15000,15000.0,1923.82,0.12800983119999998,0.1901,110.0,14.0811,0.7333333333,0.9234279326,138.5141898898,Not specified,14971.4858,1920.1475,2021-11-24 13:45:42,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:45:42,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,3,CITIC Bank,Payment company,"phone, online",15000,15000.0,1923.82,0.1280032769,0.1952,100.0,12.8003,0.6666666667,0.8618716639,129.2807495872,Not specified,14970.7193,1920.0492,2021-11-24 13:51:30,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:30,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,4,DBS Hong Kong,Payment company,"phone, online",15000,15000.0,1923.82,0.1278412723,0.3215,100.0,12.7841,0.6666666667,0.9881874665000001,148.2281199662,Not specified,14951.7719,1917.6191,2021-11-24 13:44:04,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:44:04,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",15000,15000.0,1923.82,0.1281246396,0.1019,100.0,12.8125,0.6666666667,0.7685257552,115.27886327819999,Not specified,14984.7211,1921.8696,2021-11-24 13:38:08,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,6,Hang Seng Bank,Payment company,"phone, online",15000,15000.0,1923.82,0.1279754287,0.2169,65.0,8.3184,0.43333333329999996,0.650251685,97.5377527515,Not specified,14967.4622,1919.6314,2021-11-24 13:43:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,7,HSBC Hong Kong,Payment company,"phone, online",15000,15000.0,1923.82,0.1277498148,0.3928,50.0,6.3875,0.3333333333,0.7261640137,108.9246020593,Not specified,14941.0754,1916.2472,2021-11-24 13:43:33,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:33,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,8,InstaReM,Payment company,online,15000,14932.5,1923.82,0.1282,0.0431,67.5,8.6535,0.4520341537,0.4951351537,73.936056825,Not specified,14926.0639,1914.3465,2021-11-24 13:37:16,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:16,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,9,InstaReM,Payment company,online,15000,14632.5,1923.82,0.1282,0.0431,367.5,47.1135,2.5115325474000003,2.5546335474,373.806753825,Not specified,14626.1932,1875.8865,2021-11-24 13:37:17,Debit Card,Bank Account,0.1282552793079345,2021-11-24 13:37:17,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",15000,15000.0,1923.82,0.1281558375,0.0795,115.0,14.7379,0.7666666667,0.8461232859000001,126.91849288739999,Not specified,14988.0815,1922.3376,2021-11-24 12:51:14,Bank Account,Bank Account,0.12825774676790475,2021-11-24 12:51:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,11,OFX,Payment company,,15000,15000.0,1923.82,0.12568825,2.004,60.0,7.5413,0.4,2.4040136813,360.6020521875,Not specified,14699.3979,1885.3238,2021-11-24 11:16:01,Bank Account,Bank Account,0.12825856927565973,2021-11-24 11:16:01,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,12,Public Bank Hong Kong,Payment company,"phone, online",15000,15000.0,1923.82,0.1281558375,0.0763,60.0,7.6894,0.4,0.47625272329999996,71.4379084967,Not specified,14988.5621,1922.3376,2021-11-24 13:51:08,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,13,Shanghai Commercial Bank,Payment company,"phone, online",15000,15000.0,1923.82,0.1280409731,0.1671,170.0,21.767,1.1333333333,1.3004268032,195.0640204866,Not specified,14974.936000000002,1920.6146,2021-11-24 13:39:11,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:39:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
14,14,Skrill,Payment company,,15000,15000.0,1923.82,0.1245,2.9267,0.0,0.0,0.0,2.9267275,439.009125,Within 24 hours,14560.9909,1867.5,2021-11-24 13:42:30,Debit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:30,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,15,Skrill,Payment company,,15000,15000.0,1923.82,0.1245,2.9267,298.4985985986,37.1631,1.9899906573,4.9167181573,737.5077235986,Within 24 hours,14560.9909,1867.5,2021-11-24 13:42:29,Credit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:29,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
16,16,Wing Lung bank,Bank,"phone, online",15000,15000.0,1923.82,0.12841916009999998,-0.1291,100.0,12.8419,0.6666666667,0.5376054108,80.6408116091,Not specified,15019.3592,1926.2874,2021-11-24 13:42:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:42:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
17,17,Wirebarley Australia Pty Ltd,Payment company,,15000,15000.0,1923.82,0.1268437,1.1006,20.0,2.5369,0.1333333333,1.2339346618,185.090199275,Not specified,14834.9098,1902.6555,2021-11-24 13:37:21,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:21,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
18,18,Wise,Payment company,online,15000,14539.00978,1923.82,0.128255,0.0002,460.99022,59.1243,3.1707126343,3.1709304093,461.0218823285,Not specified,14538.9781,1864.7007,2021-11-24 12:59:33,Debit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
19,19,Wise,Payment company,online,15000,14933.063080000002,1923.82,0.128255,0.0002,66.93692,8.585,0.4482464156,0.44846419060000003,66.9694404781,Not specified,14933.0306,1915.24,2021-11-24 12:59:33,Bank Account,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
20,20,Wise,Payment company,online,15000,14539.00978,1923.82,0.128255,0.0002,460.99022,59.1243,3.1707126343,3.1709304093,461.0218823285,Not specified,14538.9781,1864.7007,2021-11-24 12:59:34,Credit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:34,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
21,21,WorldRemit,Payment company,online,15000,15000.0,1923.82,0.12564,2.1541,25.0,3.141,0.1666666667,2.3207474667,348.11212,Not specified,14676.8879,1884.6,2021-11-17 18:23:14,Debit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
22,22,WorldRemit,Payment company,online,15000,15000.0,1923.82,0.12549000000000002,2.1573,25.0,3.1373,0.1666666667,2.3239960167,348.5994025,Within 24 hours,14676.4006,1882.35,2021-11-24 12:58:44,Credit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
23,23,WorldRemit,Payment company,online,15000,15000.0,1923.82,0.12564,2.1541,25.0,3.141,0.1666666667,2.3207474667,348.11212,Not specified,14676.8879,1884.6,2021-11-17 18:23:14,Credit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
24,24,WorldRemit,Payment company,online,15000,15000.0,1923.82,0.12549000000000002,2.1573,25.0,3.1373,0.1666666667,2.3239960167,348.5994025,Within 24 hours,14676.4006,1882.35,2021-11-24 12:58:44,Debit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
25,25,Xendpay,Payment company,"phone, online",15000,15000.0,1923.82,0.12761,0.5025,0.0,0.0,0.0,0.502483,75.37245,Not specified,14924.6276,1914.15,2021-11-24 13:46:24,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:46:24,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
